,date,open,high,low,close,volume,oi
933,2022-07-18 12:18:00+05:30,668.25,668.25,668.25,668.25,0,224650
934,2022-07-18 12:19:00+05:30,668.25,676.85,668.25,676.85,50,224800
935,2022-07-18 12:20:00+05:30,676.85,676.85,676.85,676.85,0,224800
936,2022-07-18 12:21:00+05:30,676.85,676.85,676.85,676.85,0,224800
937,2022-07-18 12:22:00+05:30,676.85,676.85,671.6,671.6,50,224750
938,2022-07-18 12:23:00+05:30,671.6,671.6,671.6,671.6,0,224750
939,2022-07-18 12:24:00+05:30,671.6,671.6,671.6,671.6,0,224750
940,2022-07-18 12:25:00+05:30,671.6,671.6,661.7,661.7,200,224750
941,2022-07-18 12:26:00+05:30,661.7,666.55,661.7,666.55,150,224750
942,2022-07-18 12:27:00+05:30,666.55,668.7,666.55,668.7,50,224600
943,2022-07-18 12:28:00+05:30,668.7,668.7,668.7,668.7,0,224600
944,2022-07-18 12:29:00+05:30,668.7,668.7,668.7,668.7,0,224600
945,2022-07-18 12:30:00+05:30,668.7,668.7,665.55,665.55,50,224600
946,2022-07-18 12:31:00+05:30,665.55,665.55,665.55,665.55,0,224600
947,2022-07-18 12:32:00+05:30,665.55,665.55,665.55,665.55,0,224600
948,2022-07-18 12:33:00+05:30,665.55,665.55,663.85,663.85,50,224600
949,2022-07-18 12:34:00+05:30,663.85,663.85,663.85,663.85,0,224600
950,2022-07-18 12:35:00+05:30,663.85,663.85,663.85,663.85,50,224550
951,2022-07-18 12:36:00+05:30,663.85,663.85,663.85,663.85,0,224550
952,2022-07-18 12:37:00+05:30,663.85,663.85,663.85,663.85,0,224550
953,2022-07-18 12:38:00+05:30,663.85,663.85,663.85,663.85,0,224550
954,2022-07-18 12:39:00+05:30,663.85,663.85,663.85,663.85,0,224550
955,2022-07-18 12:40:00+05:30,663.85,672.1,663.85,672.1,150,224600
956,2022-07-18 12:41:00+05:30,672.1,672.1,671.85,671.85,50,224600
957,2022-07-18 12:42:00+05:30,671.85,671.85,671.85,671.85,0,224600
958,2022-07-18 12:43:00+05:30,671.85,671.85,671.85,671.85,0,224600
959,2022-07-18 12:44:00+05:30,671.85,671.85,671.85,671.85,0,224600
960,2022-07-18 12:45:00+05:30,671.85,671.85,671.85,671.85,0,224600
961,2022-07-18 12:46:00+05:30,671.85,675.9,671.85,675.9,200,224450
962,2022-07-18 12:47:00+05:30,675.9,675.9,675.9,675.9,50,224450
963,2022-07-18 12:48:00+05:30,675.9,675.9,673.15,673.15,50,224450
964,2022-07-18 12:49:00+05:30,673.15,673.15,668.3,668.3,100,224450
965,2022-07-18 12:50:00+05:30,668.3,668.3,668.3,668.3,0,224450
966,2022-07-18 12:51:00+05:30,668.3,668.3,668.3,668.3,0,224450
967,2022-07-18 12:52:00+05:30,668.3,668.3,668.3,668.3,0,224450
968,2022-07-18 12:53:00+05:30,668.3,668.3,668.3,668.3,0,224450
969,2022-07-18 12:54:00+05:30,668.3,673.35,668.3,673.35,50,224500
970,2022-07-18 12:55:00+05:30,673.35,673.35,673.35,673.35,0,224500
971,2022-07-18 12:56:00+05:30,673.35,673.35,673.35,673.35,0,224500
972,2022-07-18 12:57:00+05:30,673.35,673.35,673.35,673.35,0,224500
973,2022-07-18 12:58:00+05:30,673.35,673.35,671.25,671.25,50,224500
974,2022-07-18 12:59:00+05:30,671.25,671.25,671.25,671.25,0,224500
975,2022-07-18 13:00:00+05:30,671.25,671.25,671.25,671.25,0,224500
976,2022-07-18 13:01:00+05:30,671.25,672.0,671.25,672.0,100,224550
977,2022-07-18 13:02:00+05:30,672.0,672.0,672.0,672.0,0,224550
978,2022-07-18 13:03:00+05:30,672.0,672.0,672.0,672.0,0,224550
979,2022-07-18 13:04:00+05:30,672.0,672.0,672.0,672.0,0,224550
980,2022-07-18 13:05:00+05:30,672.0,672.0,672.0,672.0,0,224550
981,2022-07-18 13:06:00+05:30,672.0,672.0,672.0,672.0,0,224550
982,2022-07-18 13:07:00+05:30,672.0,672.0,672.0,672.0,50,224550
983,2022-07-18 13:08:00+05:30,672.0,672.0,672.0,672.0,0,224550
984,2022-07-18 13:09:00+05:30,672.0,672.0,672.0,672.0,0,224550
985,2022-07-18 13:10:00+05:30,672.0,672.0,672.0,672.0,0,224550
986,2022-07-18 13:11:00+05:30,672.0,672.0,672.0,672.0,0,224550
987,2022-07-18 13:12:00+05:30,672.0,675.45,672.0,675.45,150,224550
988,2022-07-18 13:13:00+05:30,675.45,675.45,675.45,675.45,0,224550
989,2022-07-18 13:14:00+05:30,675.45,675.45,671.3,671.3,50,224550
990,2022-07-18 13:15:00+05:30,671.3,671.3,671.3,671.3,0,224550
991,2022-07-18 13:16:00+05:30,671.3,671.3,669.5,669.5,50,224350
992,2022-07-18 13:17:00+05:30,669.5,669.5,669.5,669.5,0,224350
993,2022-07-18 13:18:00+05:30,669.5,669.5,669.5,669.5,0,224350
994,2022-07-18 13:19:00+05:30,669.5,669.5,669.5,669.5,0,224350
995,2022-07-18 13:20:00+05:30,669.5,669.5,669.5,669.5,0,224350
996,2022-07-18 13:21:00+05:30,669.5,670.15,669.5,670.15,50,224350
997,2022-07-18 13:22:00+05:30,670.15,670.15,670.15,670.15,0,224350
998,2022-07-18 13:23:00+05:30,670.15,670.15,670.15,670.15,0,224350
999,2022-07-18 13:24:00+05:30,670.15,670.15,662.0,662.0,50,224300
1000,2022-07-18 13:25:00+05:30,662.0,662.0,662.0,662.0,0,224300
1001,2022-07-18 13:26:00+05:30,662.0,662.0,662.0,662.0,0,224300
1002,2022-07-18 13:27:00+05:30,662.0,662.0,657.55,657.55,50,224250
1003,2022-07-18 13:28:00+05:30,657.55,659.55,657.55,659.55,50,224250
1004,2022-07-18 13:29:00+05:30,659.55,659.55,659.55,659.55,0,224250
1005,2022-07-18 13:30:00+05:30,659.55,660.4,659.55,660.4,100,224300
1006,2022-07-18 13:31:00+05:30,660.4,660.4,654.0,654.0,400,224300
1007,2022-07-18 13:32:00+05:30,654.0,654.0,654.0,654.0,0,224300
1008,2022-07-18 13:33:00+05:30,654.0,660.05,654.0,660.05,50,224400
1009,2022-07-18 13:34:00+05:30,660.05,660.05,660.05,660.05,0,224400
1010,2022-07-18 13:35:00+05:30,660.05,666.5,660.05,666.5,50,224400
1011,2022-07-18 13:36:00+05:30,666.5,666.5,664.15,664.15,100,224400
1012,2022-07-18 13:37:00+05:30,664.15,664.15,664.15,664.15,0,224400
1013,2022-07-18 13:38:00+05:30,664.15,664.15,664.15,664.15,0,224400
1014,2022-07-18 13:39:00+05:30,664.15,664.15,664.15,664.15,0,224400
1015,2022-07-18 13:40:00+05:30,664.15,664.15,664.15,664.15,0,224400
1016,2022-07-18 13:41:00+05:30,664.15,664.15,664.15,664.15,0,224400
1017,2022-07-18 13:42:00+05:30,664.15,672.05,664.15,672.05,50,224400
1018,2022-07-18 13:43:00+05:30,672.05,672.05,672.05,672.05,0,224400
1019,2022-07-18 13:44:00+05:30,672.05,672.05,671.0,672.0,150,224400
1020,2022-07-18 13:45:00+05:30,672.0,672.0,671.0,671.0,300,224350
1021,2022-07-18 13:46:00+05:30,671.0,672.3,671.0,672.3,50,224350
1022,2022-07-18 13:47:00+05:30,672.3,672.3,672.3,672.3,0,224350
1023,2022-07-18 13:48:00+05:30,672.3,672.3,672.3,672.3,0,224350
1024,2022-07-18 13:49:00+05:30,672.3,672.3,671.0,671.0,50,224400
1025,2022-07-18 13:50:00+05:30,671.0,671.0,671.0,671.0,0,224400
1026,2022-07-18 13:51:00+05:30,671.0,673.4,671.0,673.0,500,224400
1027,2022-07-18 13:52:00+05:30,673.0,673.0,673.0,673.0,0,224400
1028,2022-07-18 13:53:00+05:30,673.0,673.0,673.0,673.0,0,224400
1029,2022-07-18 13:54:00+05:30,673.0,673.0,673.0,673.0,0,224400
1030,2022-07-18 13:55:00+05:30,672.0,672.0,672.0,672.0,150,224250
1031,2022-07-18 13:56:00+05:30,672.0,685.7,672.0,685.7,100,224250
1032,2022-07-18 13:57:00+05:30,685.7,688.55,685.7,688.55,50,224300
1033,2022-07-18 13:58:00+05:30,688.55,688.55,688.55,688.55,0,224300
1034,2022-07-18 13:59:00+05:30,688.55,688.55,688.55,688.55,0,224300
1035,2022-07-18 14:00:00+05:30,688.55,688.55,688.55,688.55,0,224300
1036,2022-07-18 14:01:00+05:30,688.55,688.55,688.55,688.55,0,224300
1037,2022-07-18 14:02:00+05:30,688.55,688.55,686.85,686.85,50,224250
1038,2022-07-18 14:03:00+05:30,686.85,686.85,683.0,683.0,50,224300
1039,2022-07-18 14:04:00+05:30,683.0,683.0,683.0,683.0,0,224300
1040,2022-07-18 14:05:00+05:30,683.0,683.0,683.0,683.0,0,224300
1041,2022-07-18 14:06:00+05:30,683.0,683.0,683.0,683.0,0,224300
1042,2022-07-18 14:07:00+05:30,683.0,683.0,678.7,678.7,50,224250
1043,2022-07-18 14:08:00+05:30,678.7,678.7,678.7,678.7,0,224250
1044,2022-07-18 14:09:00+05:30,678.7,686.35,678.7,686.35,400,224250
1045,2022-07-18 14:10:00+05:30,686.35,686.35,685.8,685.8,100,224250
1046,2022-07-18 14:11:00+05:30,685.8,685.8,685.8,685.8,0,224250
1047,2022-07-18 14:12:00+05:30,685.8,685.8,685.8,685.8,0,224250
1048,2022-07-18 14:13:00+05:30,685.8,685.8,685.8,685.8,0,224250
1049,2022-07-18 14:14:00+05:30,685.8,685.8,685.8,685.8,0,224250
1050,2022-07-18 14:15:00+05:30,685.8,685.8,685.7,685.7,100,223800
